ADM0_CODE,ADM0_NAME,areaHa,mean
259,United States of America,7.690273768863657E7,14.6060423456286
57,Colombia,1.1429279816041951E8,14.888460038711813
107,Guyana,2.1264957367845353E7,12.439005182419967
73,Ecuador,2.5739521337920308E7,10.753371604265485
86,French Guiana,8366334.601139602,16.4
194,Paraguay,4.0032136979177095E7,12.693369091088172
233,Suriname,1.457410380657525E7,13.342708987250555
260,Uruguay,1.7790895968534138E7,8.893561351523374
263,Venezuela,9.159092252248697E7,12.034419002798776
176,Netherlands Antilles,79265.04778952726,2.6666666666666665
174,Navassa Island,467.9223182442068,
200,Puerto Rico,896574.3121978466,11.931357462199339
190,Palmyra Atoll,236.07522829613563,
164,Midway Island,681.355809669833,
134,Kingman Reef,32915.025588912846,
129,Johnston Atoll,286.44689202810866,
112,Howland Island,189.27394331803768,
22,Baker Island,166.39866770980635,
32,Bird Island,4.722338273382869,
14,Aruba,18045.513349860677,
197,Pitcairn,4906.061411792071,
48,Cayman Islands,26935.139845873076,15.881720430107526
168,Montserrat,10156.20618978298,
251,Turks and Caicos islands,53092.38034696308,
39,British Virgin Islands,15467.417969822407,
9,Anguilla,7895.079283356496,1.7142857142857142
30,Bermuda,6323.682117411391,
258,United States Virgin Islands,35347.439918952485,2.125
81,Falkland Islands (Malvinas),1203832.795687013,
228,South Georgia and the South Sandwich Islands,385315.8619039717,
12,Argentina,2.780356059627595E8,5.9450001571326325
109,Heard Island and McDonald Islands,41060.914326199076,
36,Bouvet Island,4475.027544598489,
10,Antarctica,1.243681973745551E9,
